1064	Chr02	10201595	10201596	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14655	152	.	7.63108	15.25735	11.7039	10201595	Potri.002G137500	2190	AT1G02100.3		Leucine carboxyl methyltransferase
1065	Chr02	10201595	10201596	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14655	152	.	7.63108	15.25735	11.7039	10201595	Potri.002G137600	1133	AT3G60320.1		Protein of unknown function (DUF630 and DUF632)
1066	Chr02	10262435	10262436	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14667	117	.	6.33714	11.74938	8.811910000000003	10262435	Potri.002G138100	140			
1067	Chr02	10262435	10262436	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14667	117	.	6.33714	11.74938	8.811910000000003	10262435	Potri.002G138200	726			
1070	Chr02	10303384	10303385	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14681	134	.	6.17361	13.436720000000001	10.2171	10303384	Potri.002G138800	2098	AT4G09320.1	NDPK1	Nucleoside diphosphate kinase family protein
1072	Chr02	10455797	10455798	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14728	150	.	7.5277	15.07957	11.58258	10455797	Potri.002G140700	2664	AT4G00026.1		
1074	Chr02	10470257	10470258	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14731	139	.	7.34435	13.98226	10.66072	10470257	Potri.002G141100	246	AT5G22060.1	ATJ2,J2	DNAJ homologue 2
1076	Chr02	10512805	10512806	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14755	131	.	6.6162800000000015	13.177810000000001	10.002310000000001	10512805	Potri.002G141600	183	AT2G45010.1		PLAC8 family protein
1077	Chr02	10512805	10512806	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14755	131	.	6.6162800000000015	13.177810000000001	10.002310000000001	10512805	Potri.002G141700	2784	AT1G04410.1		Lactate/malate dehydrogenase family protein
1080	Chr02	10562930	10562931	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14765	135	.	6.04111	13.58947	10.323260000000001	10562930	Potri.002G142500	169	AT2G45040.1		Matrixin family protein
1082	Chr02	10771794	10771795	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14820	167	.	6.96422	16.70656	12.899519999999999	10771794	Potri.002G144800	1393	AT4G00170.1		Plant VAMP (vesicle-associated membrane protein) family protein
1083	Chr02	10866828	10866829	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14842	122	.	6.1840699999999975	12.20889	9.1731	10866828	Potri.002G145800	964	AT4G00080.1	UNE11	Plant invertase/pectin methylesterase inhibitor superfamily protein
1086	Chr02	10892576	10892577	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14853	135	.	6.187	13.59865	10.33186	10892576	Potri.002G146400	1837	AT2G45300.1		RNA 3\'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta
1088	Chr02	11012625	11012626	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14884	183	.	7.99936	18.3059	14.21638	11012625	Potri.002G148400	1682	AT3G60810.1		
1089	Chr02	11014647	11014648	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14886	190	.	8.64396	19.07517	14.79442	11014647	Potri.002G148300	1790	AT3G60820.3	PBF1	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein
1092	Chr02	11114338	11114339	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14908	156	.	6.3987300000000005	15.606229999999998	11.98385	11114338	Potri.002G149400	1165	AT1G01950.1	ARK2	armadillo repeat kinesin 2
1093	Chr02	11123611	11123612	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14909	123	.	6.48083	12.39996	9.3557	11123611	Potri.002G149500	2021	AT2G45440.1	DHDPS2	dihydrodipicolinate synthase
1095	Chr02	11194293	11194294	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14931	160	.	6.48412	16.01911	12.3489	11194293	Potri.002G150000	720	AT2G45540.1		WD-40 repeat family protein / beige-related
1097	Chr02	11364982	11364983	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14954	224	.	8.37168	22.45657000000001	17.385	11364982	Potri.002G150800	808	AT2G45590.1		Protein kinase superfamily protein
1099	Chr02	11388337	11388338	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14962	116	.	6.01553	11.676260000000001	8.74295	11388337	Potri.002G151200	511	AT2G45630.2		D-isomer specific 2-hydroxyacid dehydrogenase family protein
1100	Chr02	11418496	11418497	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14971	178	.	6.997510000000001	17.89882	13.868120000000001	11418496	Potri.002G151400	1352	AT3G61130.1	GAUT1,LGT1	galacturonosyltransferase 1
1103	Chr02	11490913	11490914	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_14995	165	.	6.63192	16.54477	12.75646	11490913	Potri.002G152100	1315	AT2G42010.1	PLDBETA,PLDBETA1	phospholipase D beta 1
1108	Chr02	11725233	11725234	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15047	135	.	6.07642	13.58947	10.323260000000001	11725233	Potri.002G155700	1021			
1110	Chr02	11752169	11752170	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15053	152	.	7.5369100000000016	15.25735	11.7039	11752169	Potri.002G156200	309	AT3G09970.1		Calcineurin-like metallo-phosphoesterase superfamily protein
1113	Chr02	11859209	11859210	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15101	131	.	6.87776	13.19086	10.00511	11859209	Potri.002G157700	233	AT3G61260.1		Remorin family protein
1114	Chr02	11859209	11859210	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15101	131	.	6.87776	13.19086	10.00511	11859209	Potri.002G157800	2463	AT5G23850.1		Arabidopsis thaliana protein of unknown function (DUF821)
1116	Chr02	12100876	12100877	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15177	176	.	7.324910000000001	17.69065	13.685789999999999	12100876	Potri.002G160600	1600	AT3G61415.1	ASK21,SK21	SKP1-like 21
1117	Chr02	12122486	12122487	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15185	145	.	6.46485	14.51252	11.0926	12122486	Potri.002G160800	807	AT3G61440.1	ARATH;BSAS3;1,ATCYSC1,CYSC1	cysteine synthase C1
1120	Chr02	12387528	12387529	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15264	108	.	6.05186	10.84802	8.04552	12387528	Potri.002G163900	2540	AT4G01270.1		RING/U-box superfamily protein
1121	Chr02	12387528	12387529	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15264	108	.	6.05186	10.84802	8.04552	12387528	Potri.002G164000	93	AT4G01270.1		RING/U-box superfamily protein
1122	Chr02	12466707	12466708	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15287	141	.	6.0669900000000005	14.19982	10.85533	12466707	Potri.002G165200	2599	AT3G61550.1		RING/U-box superfamily protein
1123	Chr02	12466707	12466708	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15287	141	.	6.0669900000000005	14.19982	10.85533	12466707	Potri.002G165300	304	AT4G01240.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
1126	Chr02	12472354	12472355	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15290	138	.	6.1346300000000005	13.850629999999999	10.55074	12472354	Potri.002G165400	1382	AT2G46170.1		Reticulon family protein
1129	Chr02	12625694	12625695	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15328	173	.	7.029839999999999	17.38039	13.43588	12625694	Potri.002G167200	1511	AT3G61610.1		Galactose mutarotase-like superfamily protein
1130	Chr02	12645194	12645195	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15333	127	.	6.68852	12.78593	9.66174	12645194	Potri.002G167400	1104	AT4G27950.1	CRF4	cytokinin response factor 4
1131	Chr02	12646062	12646063	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15334	119	.	6.53993	11.91328	8.926960000000003	12646062	Potri.002G167400	1972	AT4G27950.1	CRF4	cytokinin response factor 4
1135	Chr02	12816925	12816926	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15378	146	.	6.00638	14.62367	11.18539	12816925	Potri.002G169300	2234	AT4G01037.1	AtWTF1,WTF1	Ubiquitin carboxyl-terminal hydrolase family protein
1136	Chr02	12816925	12816926	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15378	146	.	6.00638	14.62367	11.18539	12816925	Potri.002G169100	2143	AT4G01050.1	TROL	thylakoid rhodanese-like
1137	Chr02	12833564	12833565	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15383	148	.	7.37065	14.80778	11.34357	12833564	Potri.002G169400	1901	AT1G01360.1	PYL9,RCAR1	regulatory component of ABA receptor 1
1138	Chr02	12956397	12956398	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15413	137	.	6.770339999999999	13.74745	10.470289999999999	12956397	Potri.002G170600	782	AT3G61740.2	ATX3,SDG14	SET domain protein 14
1140	Chr02	13025599	13025600	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15438	123	.	6.48083	12.39996	9.3557	13025599	Potri.002G171600	2530	AT3G61800.1		
1142	Chr02	13052884	13052885	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15447	159	.	6.30857	15.941360000000001	12.281930000000001	13052884	Potri.002G171900	2101	AT4G00980.1		zinc knuckle (CCHC-type) family protein
1146	Chr02	13175749	13175750	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15466	157	.	6.6396	15.73814	12.10609	13175749	Potri.002G172800	2252	AT2G46530.1	ARF11	auxin response factor 11
1148	Chr02	13270403	13270404	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15496	196	.	8.666889999999999	19.6141	15.20354	13270403	Potri.002G173900	2754	AT1G22640.1	ATMYB3,MYB3	myb domain protein 3
1151	Chr02	13277500	13277501	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15501	176	.	8.44792	17.67323	13.67707	13277500	Potri.002G174100	1533	AT5G53500.1		Transducin/WD40 repeat-like superfamily protein
1153	Chr02	13603267	13603268	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15565	112	.	6.07736	11.20838	8.32708	13603267	Potri.002G176700	843	AT2G46700.1	ATCRK3,CRK3	CDPK-related kinase 3
1154	Chr02	13660117	13660118	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15579	121	.	6.5011	12.18861	9.15815	13660117	Potri.002G177000	1174	AT5G08520.1		Duplicated homeodomain-like superfamily protein
1156	Chr02	13814743	13814744	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15607	173	.	7.13577	17.38039	13.43588	13814743	Potri.002G178600	1084	AT5G26667.1	PYR6	P-loop containing nucleoside triphosphate hydrolases superfamily protein
1158	Chr02	13832922	13832923	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15610	138	.	6.2789	13.850629999999999	10.55074	13832922	Potri.002G178700	1014	AT2G46770.1	ANAC043,EMB2301,NST1	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
1159	Chr02	13965451	13965452	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15639	161	.	8.04822	16.13533	12.43331	13965451	Potri.002G179800	169	AT5G24470.1	APRR5,PRR5	pseudo-response regulator 5
1160	Chr02	13965451	13965452	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15639	161	.	8.04822	16.13533	12.43331	13965451	Potri.002G179900	1309			
1162	Chr02	14340833	14340834	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15723	153	.	6.77562	15.339189999999999	11.7757	14340833	Potri.002G183400	2542	AT1G02280.1	ATTOC33,PPI1,TOC33	translocon at the outer envelope membrane of chloroplasts 33
1166	Chr02	14423952	14423953	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15764	121	.	6.35986	12.18861	9.15815	14423952	Potri.002G184700	983	AT4G01630.1	ATEXP17,ATEXPA17,ATHEXP ALPHA 1.13,EXPA17	expansin A17
1169	Chr02	14587437	14587438	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15799	153	.	6.7003699999999995	15.339189999999999	11.7757	14587437	Potri.002G186200	2442	AT2G46980.2		
1171	Chr02	14772117	14772118	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15838	118	.	6.41566	11.80597	8.83125	14772117	Potri.002G187600	1003	AT4G01840.1	ATKCO5,ATTPK5,KCO5,TPK5	Ca2+ activated outward rectifying K+ channel 5
1173	Chr02	14852540	14852541	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15863	121	.	6.5290300000000006	12.15599	9.1347	14852540	Potri.002G188800	225	AT5G33340.1	CDR1	Eukaryotic aspartyl protease family protein
1174	Chr02	15046981	15046982	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15907	154	.	6.50016	15.45244	11.86058	15046981	Potri.002G190400	2653	AT3G62260.2		Protein phosphatase 2C family protein
1176	Chr02	15255431	15255432	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15949	137	.	7.05232	13.78685	10.49479	15255431	Potri.002G191900	488	AT1G02400.1	ATGA2OX4,ATGA2OX6,DTA1,GA2OX6	gibberellin 2-oxidase 6
1177	Chr02	15335902	15335903	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_15966	179	.	8.1892	17.98225	13.92867	15335902	Potri.002G192400	1168	AT2G47240.1	CER8,LACS1	AMP-dependent synthetase and ligase family protein
1178	Chr02	15572461	15572462	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16021	203	.	7.91263	20.384529999999998	15.81838	15572461	Potri.002G194800	914	AT1G02550.1		Plant invertase/pectin methylesterase inhibitor superfamily protein
1179	Chr02	15625868	15625869	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16029	145	.	6.28829	14.51252	11.0926	15625868	Potri.002G195300	1330	AT2G34830.1	AtWRKY35,MEE24,WRKY35	WRKY DNA-binding protein 35
1180	Chr02	15662621	15662622	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16036	151	.	7.09974	15.11038	11.60665	15662621	Potri.002G195700	2130	AT4G02020.1	EZA1,SDG10,SWN	SET domain-containing protein
1183	Chr02	16017480	16017481	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16100	179	.	8.32563	17.98225	13.92867	16017480	Potri.002G199300	57	AT1G10240.1	FRS11	FAR1-related sequence 11
1185	Chr02	16206849	16206850	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16132	159	.	7.12052	15.93005	12.274610000000001	16206849	Potri.002G201100	1307	AT5G67080.1	MAPKKK19	mitogen-activated protein kinase kinase kinase 19
1190	Chr02	16632472	16632473	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16190	138	.	6.6249600000000015	13.864939999999999	10.56432	16632472	Potri.002G203700	2379	AT4G02400.1		U3 ribonucleoprotein (Utp) family protein
1193	Chr02	16764315	16764316	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16214	174	.	8.05482	17.400489999999998	13.43772	16764315	Potri.002G204800	1431	AT3G62790.1		NADH-ubiquinone oxidoreductase-related
1195	Chr02	16764315	16764316	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16214	174	.	8.05482	17.400489999999998	13.43772	16764315	Potri.002G204700	1597	AT4G02425.1		
1196	Chr02	16854653	16854654	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16239	135	.	6.50969	13.574520000000001	10.323260000000001	16854653	Potri.002G205500	1133	AT2G47800.1	ATMRP4,EST3,MRP4	multidrug resistance-associated protein 4
1197	Chr02	16858222	16858223	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16241	139	.	7.34435	13.98226	10.66072	16858222	Potri.002G205500	2440	AT2G47800.1	ATMRP4,EST3,MRP4	multidrug resistance-associated protein 4
1198	Chr02	16917601	16917602	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16259	150	.	7.54546	15.048770000000001	11.553139999999999	16917601	Potri.002G206000	470	AT3G05500.1		Rubber elongation factor protein (REF)
1199	Chr02	16978664	16978665	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16275	159	.	6.15914	15.941360000000001	12.281930000000001	16978664	Potri.002G206400	1859	AT2G47750.1	GH3.9	putative indole-3-acetic acid-amido synthetase GH3.9
1200	Chr02	17496901	17496902	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16330	129	.	6.99242	12.936739999999999	9.778960000000001	17496901	Potri.002G208100	2831	AT2G47890.1		B-box type zinc finger protein with CCT domain
1202	Chr02	19065194	19065195	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16472	118	.	6.18829	11.80597	8.83125	19065194	Potri.002G212500	2309	AT2G48060.1		
1203	Chr02	19065194	19065195	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16472	118	.	6.18829	11.80597	8.83125	19065194	Potri.002G212600	1780	AT3G63030.1	MBD4	methyl-CPG-binding domain 4
1204	Chr02	19373490	19373491	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16520	163	.	7.86649	16.31975	12.577919999999999	19373490	Potri.002G213500	663	AT2G47990.1	EDA13,EDA19,SWA1	transducin family protein / WD-40 repeat family protein
1206	Chr02	19854171	19854172	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16603	149	.	6.92391	14.94384	11.46924	19854171	Potri.002G216000	562	AT1G54790.3		GDSL-like Lipase/Acylhydrolase superfamily protein
1207	Chr02	20467038	20467039	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16686	171	.	7.0685600000000015	17.10085	13.227210000000001	20467038	Potri.002G219700	861	AT2G42990.1		GDSL-like Lipase/Acylhydrolase superfamily protein
1208	Chr02	20833994	20833995	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16724	152	.	7.44275	15.25735	11.7039	20833994	Potri.002G221400	135	AT2G05070.1	LHCB2,LHCB2.2	photosystem II light harvesting complex gene 2.2
1210	Chr02	20879412	20879413	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16735	145	.	6.39423	14.51252	11.0926	20879412	Potri.002G222100	736	AT3G07790.1		DGCR14-related
1212	Chr02	20913847	20913848	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16743	115	.	6.24	11.58249	8.66946	20913847	Potri.002G222500	1440			
1213	Chr02	20913847	20913848	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16743	115	.	6.24	11.58249	8.66946	20913847	Potri.002G222600	732	AT2G04850.1		Auxin-responsive family protein
1214	Chr02	21131237	21131238	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16775	148	.	7.650889999999999	14.8047	11.34357	21131237	Potri.002G223600	920	AT2G32900.1	ATZW10	centromere/kinetochore protein, putative (ZW10)
1215	Chr02	21131678	21131679	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16776	122	.	6.35696	12.20889	9.1731	21131678	Potri.002G223600	1361	AT2G32900.1	ATZW10	centromere/kinetochore protein, putative (ZW10)
1216	Chr02	21309597	21309598	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16806	165	.	8.016119999999999	16.5802	12.781369999999999	21309597	Potri.002G224500	1162	AT1G05020.1		ENTH/ANTH/VHS superfamily protein
1217	Chr02	21617456	21617457	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16860	172	.	8.19905	17.24105	13.3408	21617456	Potri.002G226900	1586	AT3G21610.1		Acid phosphatase/vanadium-dependent haloperoxidase-related protein
1221	Chr02	22226847	22226848	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_16984	139	.	6.64865	13.9752	10.66072	22226847	Potri.002G230600	1732	AT3G59310.1		Eukaryotic protein of unknown function (DUF914)
1222	Chr02	22275922	22275923	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17013	122	.	6.14085	12.20889	9.1731	22275922	Potri.002G231100	1742	AT3G59290.1		ENTH/VHS family protein
1223	Chr02	22641108	22641109	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17104	155	.	6.34681	15.52104	11.914660000000001	22641108	Potri.002G233300	2845	AT2G31580.1		tRNAHis guanylyltransferase
1225	Chr02	22669592	22669593	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17114	173	.	7.2271300000000025	17.30921	13.39163	22669592	Potri.002G233600	2867	AT3G28040.1		Leucine-rich receptor-like protein kinase family protein
1226	Chr02	22671088	22671089	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17116	162	.	7.56715	16.20111	12.48449	22671088	Potri.002G233600	1371	AT3G28040.1		Leucine-rich receptor-like protein kinase family protein
1229	Chr02	22959428	22959429	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17174	121	.	6.5952699999999975	12.18861	9.15815	22959428	Potri.002G236200	1811	AT3G23730.1	XTH16	xyloglucan endotransglucosylase/hydrolase 16
1231	Chr02	22966822	22966823	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17178	158	.	7.50707	15.84785	12.2051	22966822	Potri.002G236300	2288	AT3G23740.1		
1235	Chr02	22973395	22973396	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17180	150	.	7.5957399999999975	15.048770000000001	11.553139999999999	22973395	Potri.002G236400	873	AT1G05560.1	UGT1,UGT75B1	UDP-glucosyltransferase 75B1
1237	Chr02	22993954	22993955	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17185	109	.	6.13772	10.913039999999999	8.09572	22993954	Potri.002G236800	910	AT3G02020.1	AK3	aspartate kinase 3
1238	Chr02	23001260	23001261	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17191	131	.	6.52984	13.177810000000001	10.002310000000001	23001260	Potri.002G236900	2281			
1240	Chr02	23049155	23049156	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17204	146	.	6.16554	14.683329999999998	11.23441	23049155	Potri.002G237700	1242	AT3G19340.1		Protein of unknown function (DUF3754)
1244	Chr02	23219228	23219229	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17248	152	.	7.583989999999999	15.25735	11.7039	23219228	Potri.002G239400	2515	AT4G12850.1		Far-red impaired responsive (FAR1) family protein
1245	Chr02	23294753	23294754	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17267	131	.	6.4434	13.177810000000001	10.002310000000001	23294753	Potri.002G240300	1209	AT3G24750.1		
1252	Chr02	23436015	23436016	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17305	163	.	6.18618	16.362479999999998	12.61496	23436015	Potri.002G241900	978	AT3G24800.1	PRT1	proteolysis 1
1256	Chr02	23480102	23480103	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17317	151	.	7.2646	15.174760000000001	11.64685	23480102	Potri.002G242400	854	AT1G06980.1		
1257	Chr02	23482313	23482314	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17318	129	.	6.89187	12.936739999999999	9.778960000000001	23482313	Potri.002G242500	828	AT2G32720.1	ATCB5-B,B5 #4,CB5-B	cytochrome B5 isoform B
1262	Chr02	23867190	23867191	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17423	144	.	7.44039	14.44999	11.05291	23867190	Potri.002G248200	145	AT5G48580.1	FKBP15-2	FK506- and rapamycin-binding protein 15 kD-2
1263	Chr02	23875530	23875531	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17426	204	.	7.631310000000001	20.44511	15.866670000000001	23875530	Potri.002G248300	1939	AT3G25230.1	ATFKBP62,FKBP62,ROF1	rotamase FKBP 1
1264	Chr02	23981593	23981594	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17449	218	.	7.7355100000000006	21.8244	16.92214	23981593	Potri.002G249300	1763	AT3G25290.1		Auxin-responsive family protein
1265	Chr02	24141263	24141264	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17484	121	.	6.4069400000000005	12.18861	9.15815	24141263	Potri.002G252000	65	AT3G24650.1	ABI3,SIS10	AP2/B3-like transcriptional factor family protein
1268	Chr02	24141933	24141934	poplar-11_S24_raw_bowtie2_PopTremAlba_nomixed_sorted_rmdup_picard_peak_17485	172	.	8.19905	17.24105	13.3408	24141933	Potri.002G252000	609	AT3G24650.1	ABI3,SIS10	AP2/B3-like transcriptional factor family protein
